# of predictors,i,predictors,fold,jaccard_score
9,125,0|1|2|3|5|6|7|9|10,4,0.5288813750352213
9,126,1|2|3|4|5|6|7|8|10,0,0.7042224080267558
9,126,1|2|3|4|5|6|7|8|10,1,0.7411477411477413
9,126,1|2|3|4|5|6|7|8|10,2,0.7935897435897435
9,126,1|2|3|4|5|6|7|8|10,3,0.679217840982547
9,126,1|2|3|4|5|6|7|8|10,4,0.7384615384615384
9,127,0|1|2|3|5|6|7|8|10,0,0.4505494505494506
9,127,0|1|2|3|5|6|7|8|10,1,0.3880494505494505
9,127,0|1|2|3|5|6|7|8|10,2,0.44510597761371756
9,127,0|1|2|3|5|6|7|8|10,3,0.3758741258741259
9,127,0|1|2|3|5|6|7|8|10,4,0.5274725274725275
9,128,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,128,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,128,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,128,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,128,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,129,0|2|3|4|5|6|7|8|10,0,0.449446874196038
9,129,0|2|3|4|5|6|7|8|10,1,0.6337589535970103
9,129,0|2|3|4|5|6|7|8|10,2,0.625
9,129,0|2|3|4|5|6|7|8|10,3,0.368006993006993
9,129,0|2|3|4|5|6|7|8|10,4,0.6770833333333333
9,130,0|1|2|3|4|7|8|9|10,0,0.4670857988165681
9,130,0|1|2|3|4|7|8|9|10,1,0.34583333333333327
9,130,0|1|2|3|4|7|8|9|10,2,0.625
9,130,0|1|2|3|4|7|8|9|10,3,0.3092463092463093
9,130,0|1|2|3|4|7|8|9|10,4,0.5753676470588236
9,131,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,131,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,131,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,131,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,131,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,132,1|2|3|4|6|7|8|9|10,0,0.7527472527472528
9,132,1|2|3|4|6|7|8|9|10,1,0.6571906354515051
9,132,1|2|3|4|6|7|8|9|10,2,0.7509157509157508
9,132,1|2|3|4|6|7|8|9|10,3,0.5608974358974359
9,132,1|2|3|4|6|7|8|9|10,4,0.7461538461538463
9,133,1|3|4|5|6|7|8|9|10,0,0.674908424908425
9,133,1|3|4|5|6|7|8|9|10,1,0.7025641025641026
9,133,1|3|4|5|6|7|8|9|10,2,0.7371794871794872
9,133,1|3|4|5|6|7|8|9|10,3,0.674908424908425
9,133,1|3|4|5|6|7|8|9|10,4,0.9246794871794872
9,134,0|1|3|5|6|7|8|9|10,0,0.3605351170568562
9,134,0|1|3|5|6|7|8|9|10,1,0.3489010989010989
9,134,0|1|3|5|6|7|8|9|10,2,0.49807692307692314
9,134,0|1|3|5|6|7|8|9|10,3,0.3716871363930187
9,134,0|1|3|5|6|7|8|9|10,4,0.6083916083916083
9,135,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,135,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,135,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,135,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,135,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,136,0|1|2|3|4|5|6|7|8,0,0.4375
9,136,0|1|2|3|4|5|6|7|8,1,0.5759109311740891
9,136,0|1|2|3|4|5|6|7|8,2,0.6089743589743589
9,136,0|1|2|3|4|5|6|7|8,3,0.591715976331361
9,136,0|1|2|3|4|5|6|7|8,4,0.5559312482389406
9,137,0|1|2|3|5|7|8|9|10,0,0.39264214046822743
9,137,0|1|2|3|5|7|8|9|10,1,0.3333333333333333
9,137,0|1|2|3|5|7|8|9|10,2,0.49230769230769234
9,137,0|1|2|3|5|7|8|9|10,3,0.21367521367521367
9,137,0|1|2|3|5|7|8|9|10,4,0.5801282051282051
9,138,0|1|2|3|5|6|7|8|9,0,0.36666666666666664
9,138,0|1|2|3|5|6|7|8|9,1,0.4099190283400809
9,138,0|1|2|3|5|6|7|8|9,2,0.4519230769230769
9,138,0|1|2|3|5|6|7|8|9,3,0.48197955890263583
9,138,0|1|2|3|5|6|7|8|9,4,0.44444444444444436
9,139,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,139,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,139,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,139,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,139,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,140,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,140,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,140,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,140,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,140,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,141,1|3|4|5|6|7|8|9|10,0,0.674908424908425
9,141,1|3|4|5|6|7|8|9|10,1,0.7025641025641026
9,141,1|3|4|5|6|7|8|9|10,2,0.7371794871794872
9,141,1|3|4|5|6|7|8|9|10,3,0.674908424908425
9,141,1|3|4|5|6|7|8|9|10,4,0.9246794871794872
9,142,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,142,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,142,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,142,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,142,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,143,0|1|2|3|4|6|7|9|10,0,0.625
9,143,0|1|2|3|4|6|7|9|10,1,0.5773472850678734
9,143,0|1|2|3|4|6|7|9|10,2,0.7246963562753037
9,143,0|1|2|3|4|6|7|9|10,3,0.6335470085470085
9,143,0|1|2|3|4|6|7|9|10,4,0.6253393665158371
9,144,0|1|2|3|5|6|7|9|10,0,0.5753676470588236
9,144,0|1|2|3|5|6|7|9|10,1,0.5341880341880342
9,144,0|1|2|3|5|6|7|9|10,2,0.4852941176470588
9,144,0|1|2|3|5|6|7|9|10,3,0.4133333333333334
9,144,0|1|2|3|5|6|7|9|10,4,0.5288813750352213
9,145,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,145,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,145,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,145,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,145,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,146,0|1|2|3|4|6|7|8|10,0,0.3994755244755245
9,146,0|1|2|3|4|6|7|8|10,1,0.5277777777777778
9,146,0|1|2|3|4|6|7|8|10,2,0.6729125575279421
9,146,0|1|2|3|4|6|7|8|10,3,0.3777173913043478
9,146,0|1|2|3|4|6|7|8|10,4,0.6770216962524654
9,147,1|2|3|4|5|6|7|8|9,0,0.5472527472527472
9,147,1|2|3|4|5|6|7|8|9,1,0.6230769230769231
9,147,1|2|3|4|5|6|7|8|9,2,0.7264957264957265
9,147,1|2|3|4|5|6|7|8|9,3,0.7348901098901099
9,147,1|2|3|4|5|6|7|8|9,4,0.6263736263736264
9,148,0|1|2|4|5|6|7|8|9,0,0.5271255060728745
9,148,0|1|2|4|5|6|7|8|9,1,0.6253393665158371
9,148,0|1|2|4|5|6|7|8|9,2,0.49807692307692314
9,148,0|1|2|4|5|6|7|8|9,3,0.7307692307692307
9,148,0|1|2|4|5|6|7|8|9,4,0.5753676470588236
9,149,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,149,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,149,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,149,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,149,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,150,0|1|2|4|5|6|7|8|10,0,0.679217840982547
9,150,0|1|2|4|5|6|7|8|10,1,0.679217840982547
9,150,0|1|2|4|5|6|7|8|10,2,0.4444444444444444
9,150,0|1|2|4|5|6|7|8|10,3,0.7307692307692307
9,150,0|1|2|4|5|6|7|8|10,4,0.735042735042735
9,151,0|1|2|4|5|6|7|8|10,0,0.679217840982547
9,151,0|1|2|4|5|6|7|8|10,1,0.679217840982547
9,151,0|1|2|4|5|6|7|8|10,2,0.4444444444444444
9,151,0|1|2|4|5|6|7|8|10,3,0.7307692307692307
9,151,0|1|2|4|5|6|7|8|10,4,0.735042735042735
9,152,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,152,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,152,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,152,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,152,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,153,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,153,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,153,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,153,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,153,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,154,1|3|4|5|6|7|8|9|10,0,0.674908424908425
9,154,1|3|4|5|6|7|8|9|10,1,0.7025641025641026
9,154,1|3|4|5|6|7|8|9|10,2,0.7371794871794872
9,154,1|3|4|5|6|7|8|9|10,3,0.674908424908425
9,154,1|3|4|5|6|7|8|9|10,4,0.9246794871794872
9,155,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,155,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,155,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,155,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,155,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,156,0|1|2|4|5|6|7|8|10,0,0.679217840982547
9,156,0|1|2|4|5|6|7|8|10,1,0.679217840982547
9,156,0|1|2|4|5|6|7|8|10,2,0.4444444444444444
9,156,0|1|2|4|5|6|7|8|10,3,0.7307692307692307
9,156,0|1|2|4|5|6|7|8|10,4,0.735042735042735
9,157,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,157,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,157,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,157,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,157,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,158,0|1|2|3|4|5|6|7|10,0,0.4819078947368421
9,158,0|1|2|3|4|5|6|7|10,1,0.7925295857988167
9,158,0|1|2|3|4|5|6|7|10,2,0.7393162393162392
9,158,0|1|2|3|4|5|6|7|10,3,0.650887573964497
9,158,0|1|2|3|4|5|6|7|10,4,0.7340758788722588
9,159,0|1|2|3|4|5|7|8|9,0,0.4474874970231007
9,159,0|1|2|3|4|5|7|8|9,1,0.40744489428699954
9,159,0|1|2|3|4|5|7|8|9,2,0.5920118343195266
9,159,0|1|2|3|4|5|7|8|9,3,0.27019230769230773
9,159,0|1|2|3|4|5|7|8|9,4,0.41640271493212677
9,160,1|2|3|4|5|6|8|9|10,0,0.8074425574425574
9,160,1|2|3|4|5|6|8|9|10,1,0.6610925306577481
9,160,1|2|3|4|5|6|8|9|10,2,0.8076923076923077
9,160,1|2|3|4|5|6|8|9|10,3,0.792420814479638
9,160,1|2|3|4|5|6|8|9|10,4,0.8615384615384615
9,161,1|2|3|4|5|6|8|9|10,0,0.8074425574425574
9,161,1|2|3|4|5|6|8|9|10,1,0.6610925306577481
9,161,1|2|3|4|5|6|8|9|10,2,0.8076923076923077
9,161,1|2|3|4|5|6|8|9|10,3,0.792420814479638
9,161,1|2|3|4|5|6|8|9|10,4,0.8615384615384615
9,162,0|1|2|4|5|6|8|9|10,0,0.6263736263736264
9,162,0|1|2|4|5|6|8|9|10,1,0.5400809716599191
9,162,0|1|2|4|5|6|8|9|10,2,0.37179487179487175
9,162,0|1|2|4|5|6|8|9|10,3,0.679217840982547
9,162,0|1|2|4|5|6|8|9|10,4,0.63003663003663
9,163,0|1|2|4|6|7|8|9|10,0,0.4655344655344654
9,163,0|1|2|4|6|7|8|9|10,1,0.5752136752136753
9,163,0|1|2|4|6|7|8|9|10,2,0.44711538461538464
9,163,0|1|2|4|6|7|8|9|10,3,0.5294117647058824
9,163,0|1|2|4|6|7|8|9|10,4,0.7393162393162392
9,164,0|1|2|3|4|5|6|7|8,0,0.4375
9,164,0|1|2|3|4|5|6|7|8,1,0.5759109311740891
9,164,0|1|2|3|4|5|6|7|8,2,0.6089743589743589
9,164,0|1|2|3|4|5|6|7|8,3,0.591715976331361
9,164,0|1|2|3|4|5|6|7|8,4,0.5559312482389406
9,165,0|1|3|5|6|7|8|9|10,0,0.3605351170568562
9,165,0|1|3|5|6|7|8|9|10,1,0.3489010989010989
9,165,0|1|3|5|6|7|8|9|10,2,0.49807692307692314
9,165,0|1|3|5|6|7|8|9|10,3,0.3716871363930187
9,165,0|1|3|5|6|7|8|9|10,4,0.6083916083916083
9,166,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,166,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,166,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,166,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,166,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,167,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,167,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,167,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,167,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,167,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,168,0|2|4|5|6|7|8|9|10,0,0.5705128205128205
9,168,0|2|4|5|6|7|8|9|10,1,0.5469146238377007
9,168,0|2|4|5|6|7|8|9|10,2,0.4432234432234432
9,168,0|2|4|5|6|7|8|9|10,3,0.4132326007326007
9,168,0|2|4|5|6|7|8|9|10,4,0.8006410256410255
9,169,0|2|3|4|5|7|8|9|10,0,0.6728678929765887
9,169,0|2|3|4|5|7|8|9|10,1,0.5032051282051282
9,169,0|2|3|4|5|7|8|9|10,2,0.42557442557442554
9,169,0|2|3|4|5|7|8|9|10,3,0.2651098901098901
9,169,0|2|3|4|5|7|8|9|10,4,0.6770216962524654
9,170,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,170,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,170,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,170,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,170,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,171,0|2|3|4|6|7|8|9|10,0,0.5646093037397386
9,171,0|2|3|4|6|7|8|9|10,1,0.5775147928994083
9,171,0|2|3|4|6|7|8|9|10,2,0.48076923076923084
9,171,0|2|3|4|6|7|8|9|10,3,0.33730158730158727
9,171,0|2|3|4|6|7|8|9|10,4,0.6778846153846154
9,172,0|1|2|3|4|6|7|9|10,0,0.625
9,172,0|1|2|3|4|6|7|9|10,1,0.5773472850678734
9,172,0|1|2|3|4|6|7|9|10,2,0.7246963562753037
9,172,0|1|2|3|4|6|7|9|10,3,0.6335470085470085
9,172,0|1|2|3|4|6|7|9|10,4,0.6253393665158371
9,173,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,173,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,173,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,173,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,173,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,174,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,174,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,174,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,174,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,174,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,175,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,175,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,175,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,175,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,175,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,176,0|2|3|4|6|7|8|9|10,0,0.5646093037397386
9,176,0|2|3|4|6|7|8|9|10,1,0.5775147928994083
9,176,0|2|3|4|6|7|8|9|10,2,0.48076923076923084
9,176,0|2|3|4|6|7|8|9|10,3,0.33730158730158727
9,176,0|2|3|4|6|7|8|9|10,4,0.6778846153846154
9,177,0|1|2|4|5|7|8|9|10,0,0.7307692307692307
9,177,0|1|2|4|5|7|8|9|10,1,0.5993589743589743
9,177,0|1|2|4|5|7|8|9|10,2,0.4432234432234432
9,177,0|1|2|4|5|7|8|9|10,3,0.3716871363930187
9,177,0|1|2|4|5|7|8|9|10,4,0.5431235431235432
9,178,0|1|3|4|5|6|7|8|9,0,0.3692307692307693
9,178,0|1|3|4|5|6|7|8|9,1,0.5752136752136753
9,178,0|1|3|4|5|6|7|8|9,2,0.6336996336996337
9,178,0|1|3|4|5|6|7|8|9,3,0.5759109311740891
9,178,0|1|3|4|5|6|7|8|9,4,0.44444444444444436
9,179,0|1|2|4|5|6|7|8|9,0,0.5271255060728745
9,179,0|1|2|4|5|6|7|8|9,1,0.6253393665158371
9,179,0|1|2|4|5|6|7|8|9,2,0.49807692307692314
9,179,0|1|2|4|5|6|7|8|9,3,0.7307692307692307
9,179,0|1|2|4|5|6|7|8|9,4,0.5753676470588236
9,180,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,180,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,180,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,180,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,180,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,181,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,181,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,181,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,181,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,181,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,182,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,182,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,182,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,182,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,182,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,183,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,183,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,183,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,183,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,183,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,184,1|2|3|4|5|7|8|9|10,0,0.8073076923076923
9,184,1|2|3|4|5|7|8|9|10,1,0.6887912087912087
9,184,1|2|3|4|5|7|8|9|10,2,0.7343526039178212
9,184,1|2|3|4|5|7|8|9|10,3,0.43725345167652857
9,184,1|2|3|4|5|7|8|9|10,4,0.6885451505016722
9,185,0|1|3|5|6|7|8|9|10,0,0.3605351170568562
9,185,0|1|3|5|6|7|8|9|10,1,0.3489010989010989
9,185,0|1|3|5|6|7|8|9|10,2,0.49807692307692314
9,185,0|1|3|5|6|7|8|9|10,3,0.3716871363930187
9,185,0|1|3|5|6|7|8|9|10,4,0.6083916083916083
9,186,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,186,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,186,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,186,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,186,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,187,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,187,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,187,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,187,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,187,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,188,0|1|3|4|5|6|7|8|9,0,0.3692307692307693
9,188,0|1|3|4|5|6|7|8|9,1,0.5752136752136753
9,188,0|1|3|4|5|6|7|8|9,2,0.6336996336996337
9,188,0|1|3|4|5|6|7|8|9,3,0.5759109311740891
9,188,0|1|3|4|5|6|7|8|9,4,0.44444444444444436
9,189,0|1|2|4|5|7|8|9|10,0,0.7307692307692307
9,189,0|1|2|4|5|7|8|9|10,1,0.5993589743589743
9,189,0|1|2|4|5|7|8|9|10,2,0.4432234432234432
9,189,0|1|2|4|5|7|8|9|10,3,0.3716871363930187
9,189,0|1|2|4|5|7|8|9|10,4,0.5431235431235432
9,190,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,190,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,190,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,190,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,190,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,191,0|2|4|5|6|7|8|9|10,0,0.5705128205128205
9,191,0|2|4|5|6|7|8|9|10,1,0.5469146238377007
9,191,0|2|4|5|6|7|8|9|10,2,0.4432234432234432
9,191,0|2|4|5|6|7|8|9|10,3,0.4132326007326007
9,191,0|2|4|5|6|7|8|9|10,4,0.8006410256410255
9,192,0|1|2|3|4|6|7|8|10,0,0.3994755244755245
9,192,0|1|2|3|4|6|7|8|10,1,0.5277777777777778
9,192,0|1|2|3|4|6|7|8|10,2,0.6729125575279421
9,192,0|1|2|3|4|6|7|8|10,3,0.3777173913043478
9,192,0|1|2|3|4|6|7|8|10,4,0.6770216962524654
9,193,0|1|2|3|4|6|7|8|9,0,0.5213675213675214
9,193,0|1|2|3|4|6|7|8|9,1,0.4086819613135403
9,193,0|1|2|3|4|6|7|8|9,2,0.5897435897435898
9,193,0|1|2|3|4|6|7|8|9,3,0.4521696252465483
9,193,0|1|2|3|4|6|7|8|9,4,0.5897435897435898
9,194,0|1|2|3|4|5|6|7|10,0,0.4819078947368421
9,194,0|1|2|3|4|5|6|7|10,1,0.7925295857988167
9,194,0|1|2|3|4|5|6|7|10,2,0.7393162393162392
9,194,0|1|2|3|4|5|6|7|10,3,0.650887573964497
9,194,0|1|2|3|4|5|6|7|10,4,0.7340758788722588
9,195,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,195,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,195,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,195,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,195,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,196,2|3|4|5|6|7|8|9|10,0,0.6834319526627219
9,196,2|3|4|5|6|7|8|9|10,1,0.7564102564102565
9,196,2|3|4|5|6|7|8|9|10,2,0.8531468531468531
9,196,2|3|4|5|6|7|8|9|10,3,0.5961538461538463
9,196,2|3|4|5|6|7|8|9|10,4,0.8074425574425574
9,197,0|2|3|4|5|6|7|8|10,0,0.449446874196038
9,197,0|2|3|4|5|6|7|8|10,1,0.6337589535970103
9,197,0|2|3|4|5|6|7|8|10,2,0.625
9,197,0|2|3|4|5|6|7|8|10,3,0.368006993006993
9,197,0|2|3|4|5|6|7|8|10,4,0.6770833333333333
9,198,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,198,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,198,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,198,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,198,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,199,0|2|3|4|5|6|7|8|10,0,0.449446874196038
9,199,0|2|3|4|5|6|7|8|10,1,0.6337589535970103
9,199,0|2|3|4|5|6|7|8|10,2,0.625
9,199,0|2|3|4|5|6|7|8|10,3,0.368006993006993
9,199,0|2|3|4|5|6|7|8|10,4,0.6770833333333333
9,200,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,200,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,200,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,200,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,200,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,201,0|2|3|4|5|6|7|9|10,0,0.5299145299145299
9,201,0|2|3|4|5|6|7|9|10,1,0.6786858974358974
9,201,0|2|3|4|5|6|7|9|10,2,0.7941937869822484
9,201,0|2|3|4|5|6|7|9|10,3,0.679195804195804
9,201,0|2|3|4|5|6|7|9|10,4,0.7934065934065935
9,202,0|2|4|5|6|7|8|9|10,0,0.5705128205128205
9,202,0|2|4|5|6|7|8|9|10,1,0.5469146238377007
9,202,0|2|4|5|6|7|8|9|10,2,0.4432234432234432
9,202,0|2|4|5|6|7|8|9|10,3,0.4132326007326007
9,202,0|2|4|5|6|7|8|9|10,4,0.8006410256410255
9,203,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,203,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,203,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,203,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,203,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,204,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,204,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,204,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,204,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,204,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,205,0|1|2|3|4|5|6|8|9,0,0.4819078947368421
9,205,0|1|2|3|4|5|6|8|9,1,0.4852941176470588
9,205,0|1|2|3|4|5|6|8|9,2,0.46231026498585026
9,205,0|1|2|3|4|5|6|8|9,3,0.6346153846153846
9,205,0|1|2|3|4|5|6|8|9,4,0.5547785547785546
9,206,1|2|4|5|6|7|8|9|10,0,0.8608058608058607
9,206,1|2|4|5|6|7|8|9|10,1,0.7343526039178212
9,206,1|2|4|5|6|7|8|9|10,2,0.6538461538461539
9,206,1|2|4|5|6|7|8|9|10,3,0.7509157509157508
9,206,1|2|4|5|6|7|8|9|10,4,0.9358974358974359
9,207,1|2|3|4|5|6|7|8|9,0,0.5472527472527472
9,207,1|2|3|4|5|6|7|8|9,1,0.6230769230769231
9,207,1|2|3|4|5|6|7|8|9,2,0.7264957264957265
9,207,1|2|3|4|5|6|7|8|9,3,0.7348901098901099
9,207,1|2|3|4|5|6|7|8|9,4,0.6263736263736264
9,208,0|1|2|3|6|7|8|9|10,0,0.5146584185045724
9,208,0|1|2|3|6|7|8|9|10,1,0.2921195652173913
9,208,0|1|2|3|6|7|8|9|10,2,0.5341880341880342
9,208,0|1|2|3|6|7|8|9|10,3,0.4921558704453441
9,208,0|1|2|3|6|7|8|9|10,4,0.5340659340659341
9,209,0|1|2|3|5|7|8|9|10,0,0.39264214046822743
9,209,0|1|2|3|5|7|8|9|10,1,0.3333333333333333
9,209,0|1|2|3|5|7|8|9|10,2,0.49230769230769234
9,209,0|1|2|3|5|7|8|9|10,3,0.21367521367521367
9,209,0|1|2|3|5|7|8|9|10,4,0.5801282051282051
9,210,0|2|3|5|6|7|8|9|10,0,0.6243756243756243
9,210,0|2|3|5|6|7|8|9|10,1,0.3489010989010989
9,210,0|2|3|5|6|7|8|9|10,2,0.5288813750352213
9,210,0|2|3|5|6|7|8|9|10,3,0.40249662618083665
