# of predictors,i,predictors,fold,f1_score_macro
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,1,0.6492676875149995
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,2,0.6301100346311173
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,0,0.6210561012110535
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,1,0.6428442037488843
28,19,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|23|24|25|26|31|32|34|35|36,2,0.597362776690799
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,0,0.6293230770770885
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,1,0.6291665420244826
28,20,0|1|2|3|4|6|8|9|10|11|13|15|16|18|19|20|21|22|23|27|28|30|31|32|33|34|35|36,2,0.6493702072129556
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,0,0.6547564955759667
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,1,0.637054345792983
28,21,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|30|33,2,0.6827698932818852
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,0,0.6385720972928939
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,1,0.6380474425154881
28,22,1|2|3|4|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|26|27|28|31|32|33|34|35,2,0.6353293222298881
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,0,0.6237148290146006
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,1,0.6323444039936295
28,23,1|2|3|4|6|7|8|9|11|12|14|15|16|17|18|19|20|22|24|26|27|28|29|31|32|33|34|36,2,0.6483764292966264
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,0,0.6234302781917389
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,1,0.6412149329376229
28,24,0|1|3|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|29|32|33|34|35|36,2,0.6361981907333419
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,0,0.6657380598989829
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,1,0.6507678657312967
28,25,0|1|3|4|5|7|8|9|10|11|13|14|15|16|17|18|20|21|22|24|26|28|30|31|32|33|34|36,2,0.6808327269138728
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,0,0.6659125472146273
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,1,0.649215393244877
28,26,0|1|2|4|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|33|34,2,0.675296466490286
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,0,0.6432637930666573
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,1,0.5995477441571359
28,27,0|1|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|27|29|30|32|33|34|36,2,0.6218165616361535
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,0,0.6678197344493818
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,1,0.6672801861583172
28,28,0|1|3|4|5|7|9|10|12|13|15|16|18|19|20|21|22|23|25|26|27|28|29|30|31|32|34|35,2,0.6485344273370163
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,0,0.6163156974262365
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,1,0.6127821430976624
28,29,1|2|3|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|28|30|31|32|33|34|35,2,0.6206761686230702
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,0,0.665429206175172
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,1,0.6593862496527322
28,30,0|2|3|4|6|7|8|9|10|13|14|15|16|18|20|21|22|23|24|25|26|27|28|29|30|32|33|36,2,0.6629107816425894
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,0,0.615438675940532
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,1,0.6339212948232992
28,31,1|3|4|5|6|7|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|27|30|32|33|34|36,2,0.6031235089991538
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,0,0.62233345784933
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,1,0.6140285750935254
30,0,0|1|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,2,0.5941949301951431
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,0,0.5223599600958092
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,1,0.5307894697197868
30,1,0|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,2,0.4688576297776977
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.6513790610515778
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.6849115936521742
30,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.6669575853169879
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,0,0.6311428156210157
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,1,0.6083444998330721
30,3,0|1|3|4|5|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35,2,0.6199317128993803
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,0,0.6495772206467944
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,1,0.6549172404297444
30,4,0|1|2|3|5|6|7|8|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|32|33|34|35|36,2,0.6446995683154496
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,0,0.6420457619389892
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,1,0.6277401113361314
30,5,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|28|30|31|32|34|35,2,0.661382408795188
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,0,0.5779364655066339
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,1,0.5764840592946121
30,6,0|1|2|3|4|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|33|34|35|36,2,0.5386225653028088
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,0,0.6754317521908139
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,1,0.6524331096203088
30,7,0|1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|35|36,2,0.6458040295535237
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.5823627162538717
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.5594161428526754
30,8,4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.5906288610215397
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,0,0.6105217120778917
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,1,0.6238486064283417
30,9,0|1|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|24|26|27|28|29|30|32|33|34|35|36,2,0.5987114358998706
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,0,0.6160588843704845
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,1,0.6389887076784936
30,10,1|2|3|6|7|8|9|10|12|13|14|15|17|18|19|20|21|22|23|24|25|26|28|30|31|32|33|34|35|36,2,0.6289143726077485
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,0,0.6872380383636248
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,1,0.679438066156162
30,11,0|1|3|4|5|6|7|8|9|10|11|13|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35,2,0.6863575763740549
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,0,0.6314119322371385
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,1,0.6243881788215796
30,12,0|1|2|5|6|7|8|9|10|12|13|14|15|16|18|20|22|23|24|25|26|28|29|30|31|32|33|34|35|36,2,0.6855214422034699
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,0,0.6618845810731412
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,1,0.6328793240611198
30,13,0|1|2|3|5|7|8|9|10|11|12|13|15|16|17|18|19|22|23|24|25|26|28|29|31|32|33|34|35|36,2,0.6422318145264362
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,0,0.6576132415238698
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,1,0.661757728813286
30,14,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|19|21|22|23|24|25|26|28|29|31|32|33|34|35|36,2,0.6476131203858553
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,0,0.6244891185249722
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,1,0.6597326063392797
30,15,0|1|2|3|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|36,2,0.6006722511128698
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,0,0.6468438282242545
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,1,0.6422560884172707
30,16,0|1|3|4|5|6|7|8|10|12|13|14|16|17|18|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36,2,0.6531792220642558
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,0,0.5849585234022375
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,1,0.6091942731848466
30,17,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|27|28|30|31|32|34|36,2,0.5567855632619184
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,0,0.6571009506071458
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,1,0.6579789102728969
30,18,1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|33|34|36,2,0.6558666687295531
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,0,0.6138432404332742
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,1,0.6389101484906218
30,19,0|1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|23|24|26|27|29|30|31|33|34|35|36,2,0.6291728706760752
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,0,0.6537964910342008
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,1,0.6484544504578597
30,20,0|1|2|3|4|5|6|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|26|27|28|31|33|34|35|36,2,0.6527060524104679
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,0,0.665796640057482
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,1,0.6560835009989914
30,21,0|1|2|3|4|6|7|8|9|11|12|13|14|15|16|18|21|22|23|24|25|26|27|28|29|31|32|33|34|36,2,0.6265243978756234
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.6751854658086357
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.6494801599609545
30,22,0|1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.6494078070607517
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,0,0.5919996197981899
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,1,0.6465137024121307
30,23,1|2|3|4|5|7|8|9|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34|36,2,0.6504332296817371
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,0,0.6445293249396021
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,1,0.6367891880588797
30,24,0|1|2|4|5|8|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|29|30|31|32|33|34|35|36,2,0.6419236629719139
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,0,0.5796879310739901
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,1,0.5953449882559066
30,25,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|20|22|23|24|25|26|28|30|32|33|34|35|36,2,0.5834103804150269
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,0,0.6728979219394476
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,1,0.6798627798279337
30,26,0|1|2|3|4|5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|28|29|31|33|34|35|36,2,0.7074758710339774
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,0,0.6559340527547769
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,1,0.6146637856482416
30,27,2|4|5|6|7|8|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34,2,0.6473990733837991
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,0,0.6509483722598476
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,1,0.6315459153541741
30,28,1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|21|23|27|28|29|30|31|32|33|34|35|36,2,0.6267481818908336
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,0,0.6335008608641223
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,1,0.624909877354352
30,29,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|18|20|21|22|23|25|27|28|29|30|32|33|34|35|36,2,0.654155841506451
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6258948246833439
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6492301851743177
30,30,0|1|4|5|6|7|10|11|12|13|14|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6482229542628979
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,0,0.6635727160979686
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,1,0.64567301326688
30,31,0|1|2|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|26|27|29|31|32|33|34|35|36,2,0.6584062246560985
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,0,0.6032033374100402
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,1,0.6055665765717123
32,0,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|34|35|36,2,0.6085792995544045
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,0,0.4742256788102061
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,1,0.4813817104475491
32,1,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|28|29|30|31|32|33|34|35,2,0.4925606681398634
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.6896248593535189
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.6632672853990147
32,2,0|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.6740752981354485
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,0,0.60827933349437
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,1,0.6572357292115824
32,3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|29|31|32|34|36,2,0.656147690247023
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,0,0.6367710453716232
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,1,0.6507953449080469
32,4,1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|31|32|33|35|36,2,0.6247946368016991
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,0,0.6067795748110938
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,1,0.6348164800301203
32,5,0|1|2|3|4|5|7|8|9|10|11|12|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|32|33|34|35|36,2,0.6522564306851809
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,0,0.6346776787294702
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,1,0.6145470119010189
32,6,0|1|2|3|5|6|7|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,2,0.6370373241743217
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.6003040493064443
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.6388874481895711
32,7,1|2|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.6012484633427482
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,0,0.6430839615771122
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,1,0.6525869344277092
32,8,1|2|3|4|5|6|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35,2,0.6340715097815272
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,0,0.6760899791571594
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,1,0.6629880129038986
32,9,0|1|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35,2,0.709316454217651
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,0,0.6248223165083436
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,1,0.5922393990190599
32,10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6500902133977982
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.5930680655615731
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.6160171878413263
32,11,1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.5813776738843291
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.5886023732951309
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.5894708372925578
32,12,0|1|2|4|5|6|8|9|11|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6129749775822403
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,0,0.6516899216008439
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,1,0.6371554177226445
32,13,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|22|24|25|26|27|28|29|30|31|32|33|34|35,2,0.6356391429206508
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.675902392747808
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.6856641700752801
32,14,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|18|19|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.6684763215025401
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,0,0.6326803364705753
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,1,0.6242743812317235
32,15,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|31|32|34|36,2,0.6219062146772542
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,0,0.5746362742949479
